"No.","Time","Source","Destination","Protocol","Length","Window size value","Calculated window size"
"750","9.349968087","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"752","9.361734312","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"754","9.374459225","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"756","9.385842514","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"758","9.398024249","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"761","9.416111153","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"763","9.428352640","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"765","9.441119312","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"767","9.452835023","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"769","9.464592933","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"771","9.477331261","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"773","9.489076368","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"775","9.500912585","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"777","9.513663427","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"779","9.525433941","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"781","9.537592773","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"783","9.549349762","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"785","9.561632847","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"787","9.574300330","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"789","9.585670987","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"791","9.597852810","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"793","9.609931862","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"795","9.622520542","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"797","9.634116810","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"799","9.646229044","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"801","9.659925959","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"803","9.670658478","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"806","9.688877981","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"808","9.700708223","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"810","9.713146342","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"812","9.725195528","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"814","9.737113720","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"816","9.749148840","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"818","9.761355780","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"820","9.773600322","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"822","9.785995911","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"824","9.797760807","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"826","9.809723438","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"828","9.822026910","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"830","9.836346252","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"832","9.846567747","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"834","9.858259610","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"836","9.870601034","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"838","9.882394031","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"840","9.895124374","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"842","9.906604183","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"844","9.918720055","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"846","9.931505040","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"848","9.943059660","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"851","9.961662121","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"853","9.973414821","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"855","9.985327211","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"857","9.997953239","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"859","10.009676835","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"861","10.022414763","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"863","10.033788313","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"865","10.045979816","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"867","10.058037056","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"869","10.070136438","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"871","10.082387163","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"873","10.094358012","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"875","10.106452333","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"877","10.118619069","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"879","10.130747403","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"881","10.142932065","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"883","10.154960542","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"885","10.167458010","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"887","10.179205761","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"889","10.191274323","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"891","10.203377542","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"893","10.215610503","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"896","10.233640771","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"898","10.239973411","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"900","10.251845697","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"902","10.264461114","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"904","10.276608825","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"906","10.288928900","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"908","10.300793359","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"910","10.312562209","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"912","10.324994603","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"914","10.336629876","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"916","10.348765504","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"918","10.361414646","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"920","10.373174550","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"922","10.385077612","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"924","10.397661211","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"926","10.409473000","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"928","10.422111393","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"930","10.433928675","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"932","10.445692925","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"934","10.457969227","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"936","10.477570290","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"938","10.482440210","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"940","10.496313386","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"942","10.506938824","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"944","10.519689215","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"946","10.530485282","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"948","10.543144416","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"950","10.554919415","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"952","10.566774766","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"954","10.579379055","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"956","10.591109173","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"958","10.603145356","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"960","10.615183691","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"962","10.627320192","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"964","10.640076737","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"966","10.651786515","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"968","10.663611210","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"970","10.676345109","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"972","10.688062655","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"974","10.699971228","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"976","10.712617353","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"978","10.724616536","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"980","10.737088215","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"982","10.748834591","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"984","10.760571504","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"987","10.779295663","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"989","10.790993190","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"991","10.802948404","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"993","10.815502504","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"995","10.827585323","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"997","10.841934048","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"999","10.851392230","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1001","10.863502321","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1003","10.876195942","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1005","10.887958554","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1007","10.900708004","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1009","10.912480992","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1011","10.924172117","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1013","10.936892843","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1015","10.948674117","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1017","10.960404914","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1019","10.973197877","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1021","10.984919830","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1023","10.996812904","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1025","11.009332763","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1027","11.020930854","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1029","11.033068666","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1032","11.051258434","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1034","11.063818197","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1036","11.075549087","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1038","11.088339000","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1040","11.099724434","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1042","11.111841498","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1044","11.123971786","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1046","11.136276442","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1048","11.148215863","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1050","11.160770797","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1052","11.172616120","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1054","11.184486333","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1056","11.197652533","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1058","11.208748152","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1060","11.221464812","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1062","11.233220639","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1064","11.246039398","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1066","11.267525454","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1068","11.269439261","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1070","11.282208037","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1072","11.300787815","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1074","11.306223464","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1077","11.333904449","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1079","11.336117177","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1081","11.351563709","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1083","11.367431500","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1085","11.374386848","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1087","11.385036090","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1089","11.397895373","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1091","11.408602112","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1093","11.420610262","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1095","11.433090126","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1097","11.444834551","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1099","11.457534838","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1101","11.469308067","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1103","11.481175773","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1105","11.493327692","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1107","11.505565601","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1109","11.517578609","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1111","11.530013240","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1113","11.541823908","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1115","11.553857247","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1117","11.566413912","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1119","11.578126389","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1122","11.596659040","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1124","11.608432910","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1126","11.620496443","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1128","11.632958393","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1130","11.644706579","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1132","11.656936772","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1134","11.669711458","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1136","11.681412832","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1138","11.693162417","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1140","11.705895145","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1142","11.717402606","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1144","11.729562961","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1146","11.742220037","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1148","11.753970764","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1150","11.765845341","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1152","11.778419654","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1154","11.790267804","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1156","11.802936499","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1158","11.814728775","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1160","11.826419510","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1162","11.844126312","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1164","11.850886073","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1167","11.868776469","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1169","11.881244672","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1171","11.894043381","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1173","11.905721624","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1175","11.917511544","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1177","11.929340949","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1179","11.941447640","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1181","11.953780592","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1183","11.966507910","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1185","11.978238178","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1187","11.990007770","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1189","12.002742710","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1191","12.014474271","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1193","12.026273041","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1195","12.039013102","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1197","12.050715819","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1199","12.063450288","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1201","12.075240832","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1203","12.087006247","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1205","12.098953592","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1207","12.111495500","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1209","12.123275384","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1212","12.141409697","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1214","12.158617984","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1216","12.166928457","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1218","12.178151234","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
"1220","12.189811842","192.168.2.2","192.168.1.2","TCP","66","1015","519680"
