"No.","Time","Source","Destination","Protocol","Length","Window size value","Calculated window size"
"791","4.859817125","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"793","4.872491666","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"795","4.884305321","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"797","4.896077919","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"799","4.908762726","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"801","4.920539953","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"803","4.932471317","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"806","4.950869767","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"808","4.962639129","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"810","4.975356308","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"812","4.987629420","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"814","4.999331189","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"816","5.011076807","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"818","5.023806058","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"820","5.035615655","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"822","5.047419262","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"825","5.065976177","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"827","5.077769884","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"829","5.089891887","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"831","5.101953958","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"833","5.114063397","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"835","5.126174400","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"837","5.138535762","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"839","5.151277647","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"841","5.162551536","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"844","5.181957225","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"846","5.193360341","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"848","5.204926356","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"852","5.218011344","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"854","5.232497419","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"856","5.241586847","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"858","5.254177143","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"860","5.265884259","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"862","5.278615953","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"865","5.296205690","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"867","5.308002952","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"869","5.320660758","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"871","5.332406707","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"873","5.344321115","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"875","5.356866291","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"877","5.368706342","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"879","5.381484334","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"881","5.393192165","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"884","5.410985194","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"886","5.423537634","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"888","5.435270758","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"890","5.448826077","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"892","5.459736249","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"894","5.471755018","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"896","5.483858807","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"898","5.496133456","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"900","5.508826192","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"903","5.526579272","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"905","5.549495890","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"907","5.553843793","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"909","5.565945218","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"911","5.577968769","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"913","5.592678967","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"915","5.602315826","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"917","5.614288936","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"919","5.626465467","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"922","5.644552762","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"924","5.656662910","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"926","5.668901213","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"928","5.681673653","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"930","5.693654494","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"932","5.705107643","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"934","5.720292828","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"936","5.737760191","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"938","5.743330363","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"941","5.761508037","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"943","5.778396665","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"945","5.785718548","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"947","5.797830424","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"949","5.809941206","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"951","5.822036108","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"953","5.834142422","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"955","5.846276928","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"957","5.858392529","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"960","5.876587436","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"962","5.889260141","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"964","5.900766924","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"966","5.912872694","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"968","5.925566689","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"970","5.937102162","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"972","5.949235493","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"974","5.961503794","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"976","5.973451009","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"979","5.992159306","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"981","6.003937677","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"983","6.015846009","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"985","6.028036981","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"987","6.040163413","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"989","6.052233046","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"991","6.064633753","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"993","6.076429114","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"995","6.088626157","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"998","6.106996373","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1000","6.119564478","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1002","6.131340747","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1004","6.143071847","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1006","6.155179764","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1008","6.167537777","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1010","6.179470888","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1012","6.191622015","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1014","6.204270295","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1017","6.221874084","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1019","6.234540755","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1021","6.245980051","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1023","6.258168188","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1025","6.270865819","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1027","6.282719289","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1029","6.294540368","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1031","6.306558547","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1033","6.318850408","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1036","6.337499767","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1038","6.349297560","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1040","6.361112858","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1042","6.373176473","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1044","6.385286424","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1046","6.397471054","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1048","6.409556248","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1050","6.421736410","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1052","6.434486258","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1055","6.452108453","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1057","6.464033176","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1059","6.476582228","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1061","6.488389032","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1063","6.500362747","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1065","6.512831059","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1067","6.524663309","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1069","6.537345249","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1071","6.549136282","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1074","6.566975181","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1076","6.579512766","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1078","6.591269464","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1080","6.603323640","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1082","6.615448876","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1084","6.627607580","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1086","6.640192361","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1088","6.651943088","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1090","6.663974020","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1093","6.682342622","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1095","6.695105426","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1097","6.706999893","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1099","6.718510854","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1101","6.732457176","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1103","6.744209754","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1105","6.754785659","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1107","6.767532933","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1109","6.779273531","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1112","6.797066745","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1114","6.809206291","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1116","6.821305832","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1118","6.833649120","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1120","6.846048781","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1122","6.858199230","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1124","6.869871464","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1126","6.883303993","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1128","6.894383458","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1131","6.912986504","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1133","6.924909975","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1135","6.936436662","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1137","6.948924320","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1139","6.960629317","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1141","6.972683603","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1143","6.985110417","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1145","7.001374204","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1147","7.009670856","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1150","7.031802192","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1152","7.039346724","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1154","7.051544349","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1156","7.063765948","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1158","7.076050797","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1160","7.088294889","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1162","7.100052770","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1164","7.112352805","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1166","7.124576249","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1169","7.143208162","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1171","7.154701628","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1173","7.166808122","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1175","7.179078635","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1177","7.191137579","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1179","7.203151460","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1181","7.214925390","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1183","7.227347023","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1185","7.239165467","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1188","7.258080927","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1190","7.269539967","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1192","7.282260120","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1194","7.294002140","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1196","7.305888247","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1198","7.317967830","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1200","7.330232126","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1202","7.342119980","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1204","7.354710060","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1207","7.373936118","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1209","7.385114204","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1211","7.396624137","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1213","7.408719410","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1215","7.420837341","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1217","7.432957617","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1219","7.445345469","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1221","7.457178249","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1223","7.469305703","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1226","7.487514044","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1228","7.500276428","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1230","7.512017847","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1232","7.524937005","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1234","7.538096732","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1236","7.548298966","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1238","7.563926611","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1240","7.572722859","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1242","7.584491360","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1245","7.604775583","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1247","7.614860207","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1249","7.627609265","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1251","7.639271761","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1253","7.657610562","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1255","7.663868275","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1257","7.675567956","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1259","7.687354327","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1261","7.699406452","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1264","7.717576321","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1266","7.735652044","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1268","7.742197964","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1270","7.753949113","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1272","7.766639531","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1274","7.778427779","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1276","7.790238809","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1278","7.802853573","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1280","7.814740475","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1283","7.832630150","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1285","7.845013315","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1287","7.857927683","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1289","7.869532527","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1291","7.881111882","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1293","7.893184543","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1295","7.905755087","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1297","7.917445431","192.168.2.2","192.168.1.2","TCP","66","108","55296"
"1299","7.929522770","192.168.2.2","192.168.1.2","TCP","66","108","55296"
